
Medición hecha el 2026-06-23  12:15 p.m.

Medición de corriente y tensión en el tiempo con posibilidad de inyectar corriente.
Tiempo	Corriente	Tensión
2.928000E+0	-8.022400E-4	1.375320E+4	0.000000E+0	0.000000E+0
6.997000E+0	-8.004700E-4	1.375220E+4	0.000000E+0	0.000000E+0
1.100800E+1	-7.996800E-4	1.375110E+4	0.000000E+0	0.000000E+0
1.497700E+1	-7.991500E-4	1.375030E+4	0.000000E+0	0.000000E+0
1.901100E+1	-7.988300E-4	1.374970E+4	0.000000E+0	0.000000E+0
2.300100E+1	-7.986000E-4	1.374910E+4	0.000000E+0	0.000000E+0
2.697700E+1	-7.984300E-4	1.374850E+4	0.000000E+0	0.000000E+0
3.101000E+1	-7.982800E-4	1.374790E+4	0.000000E+0	0.000000E+0
3.499800E+1	-7.981700E-4	1.374730E+4	0.000000E+0	0.000000E+0
3.900100E+1	-7.981000E-4	1.374670E+4	0.000000E+0	0.000000E+0
4.299600E+1	-7.980100E-4	1.374640E+4	0.000000E+0	0.000000E+0
4.699800E+1	-7.979900E-4	1.374580E+4	0.000000E+0	0.000000E+0
5.099600E+1	-7.979300E-4	1.374540E+4	0.000000E+0	0.000000E+0
5.499700E+1	-7.979100E-4	1.374490E+4	0.000000E+0	0.000000E+0
5.899800E+1	-7.978700E-4	1.374450E+4	0.000000E+0	0.000000E+0
6.299500E+1	-7.978500E-4	1.374400E+4	0.000000E+0	0.000000E+0
6.700100E+1	-7.978400E-4	1.374360E+4	0.000000E+0	0.000000E+0
7.099400E+1	-7.978000E-4	1.374320E+4	0.000000E+0	0.000000E+0
7.499800E+1	-7.978100E-4	1.374270E+4	0.000000E+0	0.000000E+0
7.899800E+1	-7.977800E-4	1.374240E+4	0.000000E+0	0.000000E+0
8.300200E+1	-7.977900E-4	1.374190E+4	0.000000E+0	0.000000E+0
8.699500E+1	-7.977800E-4	1.374150E+4	0.000000E+0	0.000000E+0
9.099400E+1	-7.977700E-4	1.374120E+4	0.000000E+0	0.000000E+0
9.499600E+1	-7.977400E-4	1.374080E+4	0.000000E+0	0.000000E+0
9.899800E+1	-7.977400E-4	1.374040E+4	0.000000E+0	0.000000E+0
1.030000E+2	-7.977600E-4	1.374000E+4	0.000000E+0	0.000000E+0
1.070000E+2	-7.978000E-4	1.373960E+4	0.000000E+0	0.000000E+0
1.109980E+2	-7.978000E-4	1.373920E+4	0.000000E+0	0.000000E+0
1.149960E+2	-7.978400E-4	1.373880E+4	0.000000E+0	0.000000E+0
1.190050E+2	-7.978400E-4	1.373830E+4	0.000000E+0	0.000000E+0
1.229960E+2	-7.978500E-4	1.373790E+4	0.000000E+0	0.000000E+0
1.270000E+2	-7.978300E-4	1.373750E+4	0.000000E+0	0.000000E+0
1.309970E+2	-7.978100E-4	1.373710E+4	0.000000E+0	0.000000E+0
1.350000E+2	-7.978200E-4	1.373670E+4	0.000000E+0	0.000000E+0
1.390010E+2	-7.978300E-4	1.373640E+4	0.000000E+0	0.000000E+0
1.429790E+2	-7.978400E-4	1.373590E+4	0.000000E+0	0.000000E+0
1.470190E+2	-7.978300E-4	1.373550E+4	0.000000E+0	0.000000E+0
1.510020E+2	-7.978400E-4	1.373510E+4	0.000000E+0	0.000000E+0
1.549750E+2	-7.978500E-4	1.373480E+4	0.000000E+0	0.000000E+0
1.590080E+2	-7.978200E-4	1.373440E+4	0.000000E+0	0.000000E+0
1.629950E+2	-7.978400E-4	1.373390E+4	0.000000E+0	0.000000E+0
1.669980E+2	-7.978300E-4	1.373360E+4	0.000000E+0	0.000000E+0
1.710000E+2	-7.978400E-4	1.373330E+4	0.000000E+0	0.000000E+0
1.750000E+2	-7.978400E-4	1.373290E+4	0.000000E+0	0.000000E+0
1.789980E+2	-7.978400E-4	1.373250E+4	0.000000E+0	0.000000E+0
1.829980E+2	-7.978500E-4	1.373210E+4	0.000000E+0	0.000000E+0
1.870010E+2	-7.978500E-4	1.373160E+4	0.000000E+0	0.000000E+0
1.909840E+2	-7.978600E-4	1.373130E+4	0.000000E+0	0.000000E+0
1.950110E+2	-7.978500E-4	1.373080E+4	0.000000E+0	0.000000E+0
1.989990E+2	-7.978500E-4	1.373030E+4	0.000000E+0	0.000000E+0
2.029990E+2	-7.978600E-4	1.373000E+4	0.000000E+0	0.000000E+0
2.070000E+2	-7.978400E-4	1.372960E+4	0.000000E+0	0.000000E+0
2.109880E+2	-7.978400E-4	1.372920E+4	0.000000E+0	0.000000E+0
2.149970E+2	-7.978200E-4	1.372880E+4	0.000000E+0	0.000000E+0
2.190020E+2	-7.978500E-4	1.372840E+4	0.000000E+0	0.000000E+0
2.230010E+2	-7.978700E-4	1.372810E+4	0.000000E+0	0.000000E+0
2.269990E+2	-7.978700E-4	1.372770E+4	0.000000E+0	0.000000E+0
2.309970E+2	-7.978600E-4	1.372730E+4	0.000000E+0	0.000000E+0
2.349970E+2	-7.978500E-4	1.372680E+4	0.000000E+0	0.000000E+0
2.389970E+2	-7.978700E-4	1.372640E+4	0.000000E+0	0.000000E+0
2.430000E+2	-7.978600E-4	1.372610E+4	0.000000E+0	0.000000E+0
2.469960E+2	-7.978600E-4	1.372570E+4	0.000000E+0	0.000000E+0
2.509960E+2	-7.978800E-4	1.372530E+4	0.000000E+0	0.000000E+0
2.549990E+2	-7.978800E-4	1.372500E+4	0.000000E+0	0.000000E+0
2.590060E+2	-7.978800E-4	1.372430E+4	0.000000E+0	0.000000E+0
2.629780E+2	-7.978700E-4	1.372390E+4	0.000000E+0	0.000000E+0
2.670170E+2	-7.978700E-4	1.372340E+4	0.000000E+0	0.000000E+0
2.709750E+2	-7.978700E-4	1.372310E+4	0.000000E+0	0.000000E+0
2.750110E+2	-7.978600E-4	1.372270E+4	0.000000E+0	0.000000E+0
2.789970E+2	-7.978800E-4	1.372230E+4	0.000000E+0	0.000000E+0
2.829990E+2	-7.979200E-4	1.372190E+4	0.000000E+0	0.000000E+0
2.869950E+2	-7.979100E-4	1.372150E+4	0.000000E+0	0.000000E+0
2.910070E+2	-7.979000E-4	1.372110E+4	0.000000E+0	0.000000E+0
2.949790E+2	-7.979200E-4	1.372070E+4	0.000000E+0	0.000000E+0
2.990190E+2	-7.979200E-4	1.372030E+4	0.000000E+0	0.000000E+0
3.029780E+2	-7.979100E-4	1.371990E+4	0.000000E+0	0.000000E+0
3.070150E+2	-7.979200E-4	1.371940E+4	0.000000E+0	0.000000E+0
3.109980E+2	-7.979100E-4	1.371890E+4	0.000000E+0	0.000000E+0
3.149960E+2	-7.979100E-4	1.371840E+4	0.000000E+0	0.000000E+0
3.190050E+2	-7.979100E-4	1.371790E+4	0.000000E+0	0.000000E+0
3.229710E+2	-7.979100E-4	1.371750E+4	0.000000E+0	0.000000E+0
3.270140E+2	-7.979300E-4	1.371720E+4	0.000000E+0	0.000000E+0
3.309960E+2	-7.979200E-4	1.371680E+4	0.000000E+0	0.000000E+0
3.350160E+2	-7.979000E-4	1.371650E+4	0.000000E+0	0.000000E+0
3.390020E+2	-7.979200E-4	1.371620E+4	0.000000E+0	0.000000E+0
3.429790E+2	-7.979100E-4	1.371570E+4	0.000000E+0	0.000000E+0
3.470170E+2	-7.979100E-4	1.371540E+4	0.000000E+0	0.000000E+0
3.509770E+2	-7.979400E-4	1.371480E+4	0.000000E+0	0.000000E+0
3.550190E+2	-7.979100E-4	1.371440E+4	0.000000E+0	0.000000E+0
3.589790E+2	-7.979600E-4	1.371400E+4	0.000000E+0	0.000000E+0
3.630220E+2	-7.979600E-4	1.371350E+4	0.000000E+0	0.000000E+0
3.669790E+2	-7.979600E-4	1.371320E+4	0.000000E+0	0.000000E+0
3.710350E+2	-7.979500E-4	1.371270E+4	0.000000E+0	0.000000E+0
3.750020E+2	-7.979700E-4	1.371220E+4	0.000000E+0	0.000000E+0
3.789950E+2	-7.979700E-4	1.371180E+4	0.000000E+0	0.000000E+0
3.829940E+2	-7.979800E-4	1.371140E+4	0.000000E+0	0.000000E+0
3.870020E+2	-7.979800E-4	1.371090E+4	0.000000E+0	0.000000E+0
3.910000E+2	-7.979600E-4	1.371050E+4	0.000000E+0	0.000000E+0
3.950010E+2	-7.979700E-4	1.371010E+4	0.000000E+0	0.000000E+0
3.989700E+2	-7.979800E-4	1.370970E+4	0.000000E+0	0.000000E+0
4.030090E+2	-7.979600E-4	1.370940E+4	0.000000E+0	0.000000E+0
4.070100E+2	-7.979400E-4	1.370890E+4	0.000000E+0	0.000000E+0
4.109960E+2	-7.979600E-4	1.370860E+4	0.000000E+0	0.000000E+0
4.149960E+2	-7.979600E-4	1.370810E+4	0.000000E+0	0.000000E+0
4.189990E+2	-7.979900E-4	1.370760E+4	0.000000E+0	0.000000E+0
4.229960E+2	-7.979500E-4	1.370710E+4	0.000000E+0	0.000000E+0
4.269980E+2	-7.979600E-4	1.370660E+4	0.000000E+0	0.000000E+0
