,vs,vg,vd,id
0,0.0,0.0,-5.0,-5.8645e-13
1,0.0,-0.05,-5.0,-5.33032e-13
2,0.0,-0.1,-5.0,-5.14364e-13
3,0.0,-0.15000000000000002,-5.0,-4.94742e-13
4,0.0,-0.2,-5.0,-4.89342e-13
5,0.0,-0.25,-5.0,-4.4117e-13
6,0.0,-0.30000000000000004,-5.0,-5.03087e-13
7,0.0,-0.35000000000000003,-5.0,-6.24549e-13
8,0.0,-0.4,-5.0,-9.3751e-13
9,0.0,-0.45,-5.0,-2.07551e-12
10,0.0,-0.5,-5.0,-5.98372e-12
11,0.0,-0.55,-5.0,-1.98084e-11
12,0.0,-0.6000000000000001,-5.0,-6.50074e-11
13,0.0,-0.65,-5.0,-2.36042e-10
14,0.0,-0.7000000000000001,-5.0,-8.59318e-10
15,0.0,-0.75,-5.0,-3.15744e-09
16,0.0,-0.8,-5.0,-1.05371e-08
17,0.0,-0.8500000000000001,-5.0,-3.5512e-08
18,0.0,-0.9,-5.0,-1.04067e-07
19,0.0,-0.9500000000000001,-5.0,-2.61159e-07
20,0.0,-1.0,-5.0,-5.33144e-07
21,0.0,-1.05,-5.0,-9.96635e-07
22,0.0,-1.1,-5.0,-1.6707e-06
23,0.0,-1.1500000000000001,-5.0,-2.57846e-06
24,0.0,-1.2000000000000002,-5.0,-3.66222e-06
25,0.0,-1.25,-5.0,-5.06089e-06
26,0.0,-1.3,-5.0,-6.70848e-06
27,0.0,-1.35,-5.0,-8.62613e-06
28,0.0,-1.4000000000000001,-5.0,-1.06562e-05
29,0.0,-1.4500000000000002,-5.0,-1.30761e-05
30,0.0,-1.5,-5.0,-1.57484e-05
31,0.0,-1.55,-5.0,-1.86725e-05
32,0.0,-1.6,-5.0,-2.16432e-05
33,0.0,-1.6500000000000001,-5.0,-2.50343e-05
34,0.0,-1.7000000000000002,-5.0,-2.86682e-05
35,0.0,-1.75,-5.0,-3.25508e-05
36,0.0,-1.8,-5.0,-3.64107e-05
37,0.0,-1.85,-5.0,-4.07496e-05
38,0.0,-1.9000000000000001,-5.0,-4.52809e-05
39,0.0,-1.9500000000000002,-5.0,-5.0057e-05
40,0.0,-2.0,-5.0,-5.47178e-05
41,0.0,-2.0500000000000003,-5.0,-5.99104e-05
42,0.0,-2.1,-5.0,-6.53503e-05
43,0.0,-2.15,-5.0,-7.06252e-05
44,0.0,-2.2,-5.0,-7.64398e-05
45,0.0,-2.25,-5.0,-8.2445e-05
46,0.0,-2.3000000000000003,-5.0,-8.86414e-05
47,0.0,-2.35,-5.0,-9.46172e-05
48,0.0,-2.4000000000000004,-5.0,-0.000101202
49,0.0,-2.45,-5.0,-0.000107968
50,0.0,-2.5,-5.0,-0.000114933
51,0.0,-2.5500000000000003,-5.0,-0.00012162
